	Lat	Lon	ps (cm)
	15.5	85.25	6.498713853543126
	15.5	85.5	6.538832508783731
	15.5	85.75	7.652582409460459
	15.5	86.0	8.492310788615645
	15.5	86.25	9.456045810777496
	15.5	86.5	10.294252570752578
	15.5	86.75	9.744215680203489
	15.5	87.0	7.57542816541597
	15.5	87.25	5.302472378143095
	15.5	87.5	3.7048255239718637
	15.5	87.75	2.769036634195166
	15.5	88.0	2.7858130292154617
	15.5	88.25	3.1975450062035518
	15.5	88.5	3.136952967379801
	15.5	88.75	3.0448666826471738
	15.5	89.0	3.5393249602152057
	15.5	89.25	4.169792126938482
	15.5	89.5	4.602371515639809
	15.5	89.75	5.031959410630138
	15.5	90.0	5.517349869825491
	15.5	90.25	6.300011805597158
	15.5	90.5	6.989628771787324
	15.5	90.75	7.429581137678699
	15.5	91.0	7.65896281536523
	15.5	91.25	8.086213684860015
	15.5	91.5	9.120301198093903
	15.5	91.75	9.138936662826925
	15.5	92.0	10.240931683346329
	15.5	92.25	10.546100834759354
	15.5	92.5	9.273739776361728
	15.5	92.75	6.661176974091605
	15.5	93.0	4.455898059922447
	15.5	93.25	3.3899402395743783
	15.5	93.5	2.7712968001260734
	15.5	93.75	2.4562868211892606
	15.5	94.0	2.559918000039959
	15.5	94.25	3.117557972606763
	15.5	94.5	4.125131294265426
	15.5	94.75	5.332764096690914
	15.5	95.0	6.474415174598098
	15.5	95.25	7.595172789197174
	15.5	95.5	8.423792969244198
	15.5	95.75	8.508276639166873
	15.5	96.0	8.439424504326963
	15.5	96.25	8.831616607738564
	15.5	96.5	8.903088799442452
	15.5	96.75	8.581594968582772
	15.5	97.0	8.268359208432418
	15.5	97.25	8.379398507154601
	15.5	97.5	8.989958174360627
	15.5	97.75	9.67957798707796
	15.5	98.0	9.67957798707796
	15.5	98.25	9.672731101389655
	15.5	98.5	8.864821888407263
	15.5	98.75	7.982184366184374
	15.5	99.0	7.776704352911629
	15.5	99.25	8.490275031128691
	15.5	99.5	9.927123527074771
	15.5	99.75	11.274966705064266
	15.5	100.0	12.050540885674998
	15.5	100.25	12.294952030744717
	15.5	100.5	12.306536843939272
	15.5	100.75	12.118516609736151
	15.5	101.0	12.234447653862286
	15.5	101.25	12.50104161922457
	15.5	101.5	12.541779898523792
	15.5	101.75	11.981080874666262
	15.5	102.0	10.623479212027997
